id,text,label,source_dataset,text_hash,split
fiqa_test_127,"UPDATE 1-SABMiller 2nd-quarter underlying sales rise, forex impacts margins",neutral,fiqa,f39d5866149ff10e1659e08befb70b3876913d74e05030281aa09bff773e6c6b,train
fiqa_train_180,"$DNN picked some up, like this going into 2014",positive,fiqa,045104adff6276106e550fd2546e10a918255e1c42a13bc10281c18751067e87,train
fiqa_train_352,"Long Position on $IP,....Scaling UP http://stks.co/sIln",positive,fiqa,3057d5f91703a28cac3f75b60c5a67ebc9060aefad348d7f12704a949d37d713,train
fiqa_train_580,$JD down 20% in after-hour market. anyone care to explain why?,negative,fiqa,56998621dc4644f1801cac6f9b53a20737f25449a5ea0769641c14d908da07f9,train
fiqa_train_556,easyJet leads Britain's FTSE lower as global bond rout resumes,negative,fiqa,1d0cfadff966f94af08e820490c30197ff4f8a605186b5c00651f5c9f306f2be,train
fiqa_train_870,"Fastenal misses by $0.01, misses on revenue $FAST #NYSE https://t.co/63JHQ7pwMN",negative,fiqa,db6e9307b9d2c0aaf99303a63aec0d3dce686b68799b2420489dfb97b26bef18,train
fiqa_train_119,RT @alphatrends VMarkets Are Still Acting Weak http://stks.co/1agn  $SPY $QQQ $XLF $SMH $IWM,negative,fiqa,8448ddbeb589dc37ea218706ff18ba1006b3709c1d61f166fe7483d98f1c9424,train
fiqa_test_139,Arm slammed by handset sales outlook,negative,fiqa,fa2d13461185eaa39e98fdec203e34ffad5c86c11833b64b3bc4d679a43c5391,train
fiqa_train_311,"Goldman Sachs, Barclays, HSBC downplay Brexit threat",neutral,fiqa,450f123c6935420d66bdf7c196c52b872bb716fc5f8a8b966f2b97c5e0eae541,train
fiqa_train_91,Added long at friday close  $SPY $LABU $BLUE $AMZN,positive,fiqa,608d2eb6334b18c81f48365982e595e0b68e199782bc3236b1df3ed4042cbd9b,train
fiqa_train_302,$SKH http://stks.co/163e Long setup. Watch for continuation and volume expansion here. Hot sector.,positive,fiqa,ea1c46f1c2f72c73697cff46cfc0eee2effffd450bf89f257a9f3ef080e14624,train
fiqa_train_261,Daily Mail parent company in talks with potential partners about joint bid for Yahoo's internet assets: https://t.co/mK7MEMtADT $YHOO,positive,fiqa,a6902c8950b27a30619e611362c538961c66cb280cda6203d491acfbe808cbf2,train
fiqa_train_392,$XLI Potential intermediate top in an Uptrend on a 60'-15'-4' charts http://stks.co/j1TdF,positive,fiqa,038863da4533578bfe0b40da6d5faea8405a95dd48d9b022132f2852bf47e460,train
fiqa_train_511,Costco: A Premier Retail Dividend Play https://t.co/Fa5cnh2t0t $COST,positive,fiqa,b6bc42178ace1a33389ef423ceffa4805eb97233edd0f99dfd964546469b1c37,train
fiqa_train_817,"09:01 AM      $AKS  DJ AK Steel Revenue Rises 36% on Auto Sector Demand, Acquisition",positive,fiqa,34ed729ddf9ffb2adf70aaeae91f0ce4f9b713177f43308aece96ef84237305c,train
fiqa_train_825,@asdfLLC. Nice pop today. Told ya we would be green haha. Funny you bring that up. I'm actually working on a story about $NOK at the moment,positive,fiqa,0c20c678dfcbf05548389b8edf313bcd7fe9d0a5ad3f5008f6042a7a9aa1602a,train
fiqa_train_673,"Ingenious, HSBC, UBS and Coutts sued by 'tax avoidance' clients",negative,fiqa,5bcce57796fe66943acf45e9cc529b39ecfcfaf70b29e405db8b0daef7e4898e,train
fiqa_train_202,The Coca-Cola Company and Coca-Cola FEMSA to Acquire AdeS Soy-Based Beverage Business From Unilever,positive,fiqa,53ad0a90adfb71020f84374e86b256b8fdf2712911a696dbefb35e9d69499741,train
fiqa_train_715,$TSLA I see more downside in next two weeks be careful -20 dollars drop potential vs +10 up moved,negative,fiqa,ed92e0d7538900a9c69b43e27ad9f029c890b185808a00d9f04dc838571e1f94,train
fiqa_train_912,Tesco share price closes higher as two more directors leave grocer,positive,fiqa,0cd200519351a80271042e82b99489a5bd340aa7aeb39527d5ee535f38dc3658,train
fiqa_train_552,$LNKD Daily Phase 2 retest - Price experiencing early rejection. Can it retest? http://stks.co/t04xX,negative,fiqa,27aa910958477d65732bf2a8c7ccf224f4b091cf1a0af958155196c25dc52016,train
fiqa_train_586,Miners Meltdown as BHP to Rio Tinto Sink in Commodities Rout,negative,fiqa,b60a571e136d0cc1f4a55728c43ae436c4302360626c254e948c7aa1f97e8df2,train
fiqa_train_365,5-star analyst @brianwieser from Pivotal Research upgraded rating on $GOOGL to BUY. Brian has a 79% success rate https://t.co/t0dn02EOH5,positive,fiqa,aa9c8e9b05f1c6a0dc71e0cbb60943e86e4fa5e6b8683166be83ae7888368902,train
fiqa_train_937,Kinder Morgan and BP Form Joint Venture Limited Liability Company to Purchase ...,positive,fiqa,299ac348f4c08a27bbe78ecf3ad534e729634362d2a9d45fe33d6777cc0b296b,train
fiqa_train_465,UPDATE 1-Cypress Semiconductor offers to buy Integrated Silicon Solution,positive,fiqa,4ec8795b7209bf0494932c2eb5544a6c97442c3ea33b69f9241c592d0728d10b,train
fiqa_test_81,Starbucks shares down as much as ~4.2% $SBUX https://t.co/JlgrprR54k,negative,fiqa,63396905339cea90fdaa294bd0423596cb4e5ec34b2c5ddfeb148df92d97bd9c,train
fiqa_train_643,$LSCC Accumulation chart continues to make new highs showing accumulation continuing to take place http://stks.co/aDpO,positive,fiqa,3502ddf82197fef2115a1067e748f666dee498b88cc8b27635237c19008eed81,train
fiqa_train_486,"$SBUX down PM, from $DB downgrade.. PT cut from 70 to $64",negative,fiqa,cc1a0a7bbb36dd4b188b65c3a885936835f14f385dcfb140155989cef65c3e5a,train
fiqa_train_475,Barclays Bonds Rise as Lender Cuts Dividends to Shore Up Capital,positive,fiqa,002b478fbb027d388ef746d8e35f8434d5cbb5801e35045d9dea720d36d5c1c6,train
fiqa_test_49,$ROST Nov 90 calls 2.08 .. Go Long until exp imo ! Unless europeans keeps F'ing around !,positive,fiqa,dc566963caec2ba70e711c0dbca149dc8011cf8a7222615bb8373872cf670295,train
fiqa_train_341,Lloyds Banking Group's share price lifts amid reports bank is poised to axe hundreds of UK jobs,positive,fiqa,42bdcb09ff2da5d9ebef9f4407092bc2c425a17c3bb3d1be14792db364d08d9d,train
fiqa_train_851,$TROW Ascending triangle gives a bullish bias to this chart. Breakout above 84 will be positive http://stks.co/g0ls5,positive,fiqa,2e319676ac31cca20a768fc6967770900ba1526b3410ce6e79b3e61661ad8d6f,train
fiqa_train_387,#FusionIQ NEW Positive Timing Signal on $SBUX Today https://t.co/9ImlXz4YNa Please Retweet #Signals,positive,fiqa,7a3edc4e0aeb4bfc3610cd342b410cf48c0a8b4059e73b11c465af5753d5a6ed,train
fiqa_train_590,$SPPI..building RS. Sweet. I want this to break a new 52week. The earnings growth justifies way higher,positive,fiqa,6a49f4b020b849d8a1823df416fe37b7b1e1b7fa528b748fab146c7aaad0806d,train
fiqa_train_474,EU regulator backs approval for GSK injectable asthma drug,positive,fiqa,b938e4e05022f201747aa5b2ddaf839357b2ed7b0ccd4e7b5599a99c1ba4c240,train
fiqa_train_546,"$AAPL bounce right now has no vol, more vol when it slid",positive,fiqa,56d8cf6fab21529b75db364ca85add9ecfefe4ccd233b997a9ed3f521d4a057d,train
fiqa_train_175,Added more $BBBY @jimcramer is wrong about this one. Still a very profitable merchant with profitable stores,positive,fiqa,4f99538b757b70c71d6d99d3ea11c754a0a5745be8fae26ccc87daf45cfe4d2e,train
fiqa_train_852,$TSLA You have to love these types of articles. SS interest rose on 12/15 on day before we hit our lows. http://stks.co/c1QKr,negative,fiqa,29a62cf07bcff5f3e2a774e281e53ab890cf579548d2acb8ce96b78c02d88b60,train
fiqa_train_659,@CH_Roark: $UNXL I like this Ascending Triangle on the 30-minute chart. Breakout coming Monday! http://stks.co/aT3GLooks promising.,positive,fiqa,3f5f7103e5d4b5801afb1238a02b9e20da92cd6b5d9a180fadb29ef0386c69bc,train
fiqa_test_44,$RAD All my charts are flashing oversold.,neutral,fiqa,298065adec4e8b747af2654337f61179f5023beeb20c600ae6244ad0d5cc1963,train
fiqa_train_40,Phew! So far good $BBRY did not break 10.40 coz I was told that is key support level.,positive,fiqa,1b1011bcf30cb1c54eb58b3ab8540cd4e1387485464670f69e1fa79367974a32,train
fiqa_train_62,Glencore Studies Possible IPO for Agricultural Trading Business,positive,fiqa,e46c26834b2d7ee3defcfdb6e800a23c49fa6450ad579c6acd0c57f1026ba3c3,train
fiqa_train_581,"$IFF technical alerts: Stochastic Sell Signal, 200 DMA Support, and 50 DMA Support  http://stks.co/p12QY",negative,fiqa,5635b0eb749d8b9a1e17716fddfbbe8de7895f2e8902c2ea1aced22007059c22,train
fiqa_train_792,Royal Mail share price rallies amid positive broker comments,positive,fiqa,4f987e28802de42444deaeeb2002debedb5cf0e69a0932cb4b30890371ccbc47,train
fiqa_test_107,"Went long on this $COG, will see 70's again me thinks",positive,fiqa,e5bde4fc1b4b5f503db6dbd8ce777834fcfa056edb206289049ebf0a371f8652,train
fiqa_train_952,"UK housing market steadies after Brexit dip, Persimmon says",positive,fiqa,5c587f05b866b2fbbcb0f58e78266b1a82e568ed5d9c8dc56c2bdfcb9b65cf20,train
fiqa_train_391,Johnson Matthey revs up on clean air drive,positive,fiqa,b2eee9a102eceeb189445c4925f57b9b46e2719d261359c89dfef56c7e034876,train
fiqa_train_839,Whitbread share price climbs on Q4 sales growth,positive,fiqa,3050e48fe081fab64f550408218b4e16b1d24c42c4c5a588b8f160214e039124,train
fiqa_train_543,$FB I've been dead on so far. Such a bloated valuation. https://t.co/czCf8Kbrlt,negative,fiqa,2b917ec03b7c481108f6c9f0ca219c101e2ad65c79b1ab7fb46f1215b921c50b,train
fiqa_train_955,$MTD (Mettler-Toledo) ready for a breakout,positive,fiqa,7bd565cd8a61cd246a564578c3775af01f918e44b201df8a97c5aaf50f76d969,train
fiqa_test_1,@gakrum nice chart shows distinctive down channel not a dip.. where do you see the bottom? $SPY ..$150? ..$130?,negative,fiqa,17b4f349d2755cbc172bbbaeecbbec291980dc718b13d5c85fd67b7e0b9b8596,train
fiqa_train_20,$CRUS Upgraded to a buy by Alpha Street Research,positive,fiqa,7bdbfd516418c9ea68b2a9dfa80766c770160dd715777b52774d9f0d1d28a795,train
fiqa_train_431,$renn topping tail 5 min. chart at 7.31 short from here.,negative,fiqa,7d1582cbd74ac1a3327fd5f9c496cf9a1932e8075180176a9ed20725ee602736,train
fiqa_test_5,Doubts grow over GlaxoSmithKline's $6 bln capital return plan,negative,fiqa,5c1a8ffac652191da54003a7d95be4cabdb9768ba169394f52938cae900cc367,train
fiqa_train_613,Legal & General arm buys 50 pct stake in MediaCityUK in Manchester,positive,fiqa,4e0aa06c900406c52ae9dacd0d4140d3d1fa8f63373b25346ea7c8544b90fcf3,train
fiqa_train_10,$GNRC finding support at its 10-day line so far.,positive,fiqa,83eefa1a90bb26ea67c4dcad85e24ade2ef747435699626ca7d023542f236a79,train
fiqa_train_169,InterContinental Hotels Group share price climbs on $1.5bn special dividend,positive,fiqa,edabae2f5ab722d581e0a6b9f8cf3d32598123881a4005221021e97bef4ce710,train
fiqa_train_51,"FDA approves NPS drug, in move validating Shire takeover deal",positive,fiqa,6d610ebc40c005a9e21ed25b19004140a970ec40ee489b74d6b5b4e0c60234b0,train
fiqa_train_100,Long $GPRO for a brealout trade,positive,fiqa,285ac7b61d15ec6aaeff370b918ab569a1e23efc83ceb768f78ebd4840c41d8f,train
fiqa_train_224,$CSX another strong rail today after breaking intraday resistance at 1$9.80 https://t.co/eA4FBVuqGP,positive,fiqa,69ac3d0d71444374e01a7066cfa2dff20285992e81304529a490be5b82abb045,train
fiqa_test_21,Whitbread boss Andy Harrison defends sales fall as 'just a blip',neutral,fiqa,dbd3090d6336f0d3c08228d65065e434fa7734424a1e1a8e220bd90c010800f8,train
fiqa_train_378,$FIO won't stay down,positive,fiqa,59fec3d971110d176f4c5ee343c1a2b369b674cbadc3b8437cb4d97db72ca005,train
fiqa_train_819,"Britain's FTSE gains, Land Securities up after dividend hike",positive,fiqa,0baff0f64256589465949f7fd3e584255f2f4404bf5ccc7f7a605c91f6c2a195,train
fiqa_train_363,Supreme Court Upholds $236 Million Jury Award Against ExxonMobil,negative,fiqa,df5e249fe06684cf2fadc5a77c2904bd77ec74e9ce30ec1c1dfdd86de1ca13a0,train
fiqa_train_168,"AP: Caterpillar posts 60 percent jump in 4Q profit on steep global sales increase, tops Wall St. view > $CAT",positive,fiqa,e34c3c2fdccef73ece4679a391ce5d05dea4a475a91845e30d9db9a0419aca25,train
fiqa_train_646,looks like a big feb 18-22 $put spread on $cree.  Last quarter 0% YoY rev growth trading @ 24x earnings.  I may try a short.,negative,fiqa,d54dbcea276a59e95839c9d17b4d81f3bd0535792847a51e9a73d9012378fe51,train
fiqa_train_386,"RT @Dasan @TMTanalyst ...since $AAPL mastered their supply chain // in cornering NAND, Apple mastered EVERYONE'S supply chain!",positive,fiqa,3d3695ea2812b3bbef0e2e25e6b9175032577d20d68a2ca44565c607472b477d,train
fiqa_train_390,Diageo Sells Ryder Cup Venue Gleneagles Hotel to Ennismore Group,positive,fiqa,bc8dfc50c788f1a7288e208f916dccbf824d92e4aae8e8900fbcef0e4e53f040,train
fiqa_train_357,"I'm liking the price action in $SWKS, currently @21.80 ; my target: 24.00+ before year end.",positive,fiqa,f834194463bfff445c3484b20bd08cf3318834d92ed4208f2e58636d68c47cb9,train
fiqa_train_569,$NUGT Gold above 1400...wow,positive,fiqa,ba04de0249680466724b0afbd9161c5036bb849a6b79338612954000f37ed653,train
fiqa_train_507,London Stock Exchange Shareholders Approve Merger With Deutsche BÃÂ¶rse,positive,fiqa,ac376b926b2830839efa0b968538ec6d11fd9eef8534c704959c0653ac5d0731,train
fiqa_train_791,"$CHKP ABC Bullish Pattern, Targets https://t.co/uVMmRSR5Zy",positive,fiqa,1d9faf65898c7a009bd5b1be480792e8ae7a6d91bb9bf7e7c9771e288b6f6c90,train
fiqa_train_122,Sophos aims to raise $100m in London IPO,positive,fiqa,fdcc50c6b5950ad34fdc52258718b85baebd2b1a549d58cc4a32da52918ff6ec,train
fiqa_train_165,$AAPL iPhone shipments on track to exceed forecasts - MarketWatch https://t.co/2CXahJIX7d,positive,fiqa,d192a4c41d8d8fea0ec9b31e4e2cda63b7650e6c09c1adf0d5563da74b1bb3ab,train
fiqa_train_110,$GS sells flat..I am out..,negative,fiqa,a7505b355a441fb59654bbfb1d0451bf1e0fef573052e8c632f12959bc3d982f,train
fiqa_train_250,$NVDA sideways,neutral,fiqa,62639617b0911c10cc1200df1753531ed1046f96fd58bc964a9cfa38b79ebb40,train
fiqa_train_133,$VRTX early technical BUY signal... for confirmation > 86 it needs some fundam. incentive https://t.co/QuYSrqFo2x,positive,fiqa,3502338374792e8c315f69c96bfaa316d970c8450f2fd7c9ccefbd50fb8a0d24,train
fiqa_train_108,Aspen to Buy Anaesthetics From AstraZeneca for $520 Million,positive,fiqa,9aa954522367b446b09529884adefff51ecd7ee897ce82e92da864d84d792bd4,train
fiqa_test_91,Johnson Matthey profit falls but dividend rises,neutral,fiqa,e613b74a315cb8f6a609097a426b20b57356a8076606530925c59b264ee18889,train
fiqa_train_890,$ACOM http://stks.co/1G6x Downside breakout looks to be coming soon.,negative,fiqa,e827ca9ff8343958b7f62f68a4c30f458825a46f088edf3687646520e67e1be8,train
fiqa_train_290,"Casinos red before the bell: $LVS -0.75%, $WYNN -0.47%, $WYNN -0.47% > unusual comibinations of what's running, what's red before the bell",negative,fiqa,100af38ed49faa0999d59029b9b2ff1075c9cc504b42bac305ad98803f2be921,train
fiqa_train_120,$LNT Increases Annual Dividend Target to $1.80/Share from $1.70/Share,positive,fiqa,c31e5fe5361159c2390fec5e27456f7402dd4d44fc39b8a7bd928f90e5596d05,train
fiqa_train_542,$ZNGA http://stks.co/3rdu Looking for a test at 9.25 resistance point. cc @ cfrazierjr @FletchTrade #traders,positive,fiqa,79d4ef72cf6e91e8c6202ed326036575144004eec86fe54f49df658bb7cdd1fe,train
fiqa_train_891,"CompaniesTravis Perkins lifts dividend, earnings rise 15%",positive,fiqa,2ac8d2be3e907596c7abbf5af585c4850669959960095ebb6e1aa27c3402f942,train
fiqa_train_950,$YHOO About to break out on the 5-min...,positive,fiqa,e1c449aecef54a093e7b57422794dc942c4781b030a7fb824bc38c59fc70f8cc,train
fiqa_train_423,"@SOULLOR the regular scrappy Q $SWY usually presents. Sales weak, margins down, debt still way up.",negative,fiqa,c43d5d1dc4b5eae9397e28a7d0b21e0cbcf687eb1f21fcca39fb96eed978b711,train
fiqa_train_76,Rival companies $GWR and WATCO eyeing $RA w take-over interest.  http://stks.co/o0xY,positive,fiqa,b555898c439ce468d22ad9bb9606eae04767f1bdcf87019d99d0bde691ab74cd,train
fiqa_test_24,$FB Nice buyable intraday dip right here,positive,fiqa,d2f9ebab0517f4f03ef45f7161c5e8f4d4f83634847e8d8ea02908f37e710d4c,train
fiqa_test_144,$PRGN A bottom right here?,neutral,fiqa,ddb29bd43143f1d8078b38477c70dd2617fddeb5b1c7daaccd11296fdd39ec80,train
fiqa_train_96,$FB down 7.5% from this #bearish pattern.  Considering the #bullish sentiment - That's an impressive bearish move https://t.co/TaJF0cH2qh,negative,fiqa,64be47ebfdc36c6f09b8cc88bf536e1f2f049a3c433cff7cb6f06cac7e426148,train
fiqa_train_95,AB InBev looks to win over SABMiller investors,positive,fiqa,7b3cf244a5d681b27bda103ee1fb3d0c5b23168092c490bf02d4a685701ec485,train
fiqa_train_373,Spain's CaixaBank Expects To Close Deal For Banco BPI,positive,fiqa,b9f6c4ee001b9194983d57817171cbb6f7d12c6b9e49ce34d6c8bcacff6ae108,train
fiqa_train_868,Ruling sets lower limit on potential fine for BP,negative,fiqa,516842355ce7c779428395d2df546e3262789258dd7b9622360fbbb2e4e6ae20,train
fiqa_train_226,Valeant CEO Pledges to Heed Critics After `Painful' Experience,negative,fiqa,f1a04da9b96f8916f62f562dde58bc03ef80d26bec77bb88abd665eb8f3718bf,train
fiqa_train_118,"Aberdeen AM posts H1 outflows, says conditions to remain challenging",negative,fiqa,12ff8e3386d14efa16d0e6a9b7dbca37daf069b5b5544f8d24860307288de93b,train
fiqa_train_111,Why $MCD looks set to fall further. http://stks.co/f2fgj,negative,fiqa,32dac9ef7648dc1264fe0f815fae9237662b4f49d8dfa0c95ae89bdc6a2e5cf2,train
fiqa_test_68,Royal Mail turnaround proving expensive in tough UK market,neutral,fiqa,e2170a531f3b0259211bd6268799e5acb942be36935404d7cc249014555176b2,train
fiqa_train_45,"Tesco, Asda sales fall as march of the discounters continues-Kantar",negative,fiqa,bb74121fab2fb9b4a698c83190e011151be69db4aa5da6238e92ac14d6f2cad7,train
fiqa_train_883,Locked in some $FB puts for nice gain,negative,fiqa,e64abdc8e0a280cd630016be8ec4029de1cc398c645e284a83ea6447c7b9708f,train
fiqa_train_564,$JNK http://stks.co/2Fcm Does not want to go down... risk appetite still high,positive,fiqa,3ebad6c3f1385e3f6293c6357edddea8201547196e4a877864f6f27553b269ce,train
fiqa_test_6,"$XLF http://stks.co/1KJ9 Bounced off target buy area, bought $skf as a hedge. watch 50ma's slope",negative,fiqa,bc6bc9a3f2df44006b8fe3f70422fd777e119e9ca52951f3e3d465fb1d56f661,train
fiqa_train_509,CompaniesUnilever sales lifted by ice cream in soft economy,positive,fiqa,c9848152bdfc9f7e97a86ee73d29fae16bb57df867d69e29ec929020e2bd54e1,train
fiqa_test_66,New Credit Suisse boss faces stiff challenge in Asia,negative,fiqa,878ab49018c4e6384720870519b8d122066ab8539bde6685f8ea49fb7b99e0f2,train
fiqa_train_260,$RNN More bleeding Monday.,negative,fiqa,1520af260d8d77570465479352846d0ca7dcdf0b86827f7e6ea4f4ff254620d9,train
fiqa_train_504,That bearish outside day Tuesday is significant. 200 day resistance still intact. just my opinion $SDS http://chart.ly/2bey48t,negative,fiqa,e4b539bd8dadbeeb4e204fe10fc5407dcc38de731ea26598ee9805e3a24e6124,train
fiqa_train_587,$SPY Don't hang your bull hat yet. Next week we will pop higher on QE3 hope on back of fed's 2 day meeting.,positive,fiqa,402c677c2fa0187f070742f23d663f14145bf713fd2977e88eeabe2335f93354,train
fiqa_test_87,Rio Tinto CEO says iron ore market at equilibrium,neutral,fiqa,7e056edf5c73d3396ca4c309cad9628addc57977c98e02479be73ae413594277,train
fiqa_train_463,"WPP, World's Largest Ad Agency, Reports Strong 2015 Growth",positive,fiqa,c7cc4dcd44948fdc6dff7e375b944ac072992b6c7086ab36a7f25df1ada752ec,train
fiqa_train_566,Germanwings disaster will not affect image of budget air travel - easyJet,neutral,fiqa,872a42b483681322f790733fa74392f61456306a5c557629fa18134f41ccaff5,train
fiqa_train_171,AstraZeneca's Lung Cancer Drug Tagrisso Gets FDA Approval,positive,fiqa,7373f7611672553ba7a25df69f4155ff1091d9235cf5ec1cf5435a8d71780389,train
fiqa_train_894,$IBM staying strong,positive,fiqa,040a4d938f30630d0a254a3a2d65c7d48e21600cd2a3ca74ce785717fdd70ac0,train
fiqa_test_124,Tesco share price steady as analysts weigh in on results,neutral,fiqa,ac176dd1662b993aa52e889256cf0cd7d489ea92575532c8ac8ecf6c3743c67b,train
fiqa_train_190,Glencore slumps 25 pct as debt fears grow,negative,fiqa,9a4912a7562befd5385f497d34784eca65c012b2854af0a972fe669e6ed0aecc,train
