id,text,label,source_dataset,text_hash,agreement,agreement_config,split
phrasebank_sentences_75agree_1431,The diesel margin has remained high .,positive,financial_phrasebank,b5309a09756fdc4223ffc9f68070a095cfab0980a1f2fa69469a598491ea6093,0.75,sentences_75agree,train
phrasebank_sentences_allagree_1554,"Tikkurila , a division of Kemira group , controls about 23 % of the Russian market in its field and owns St. Petersburg paint producer TEX. .",neutral,financial_phrasebank,17cf2e70c1bdf4fcdd4fbc03a829ce4dd764950b9da79a86b2afd023a603aa2e,1.0,sentences_allagree,train
phrasebank_sentences_allagree_1308,No decision on such sale of the now issued or existing treasury shares to YA Global has been made yet .,neutral,financial_phrasebank,3b86f9f743f707f16afada74c86802245984ffa2b80dad30a55d22b56ad9bbc8,1.0,sentences_allagree,train
phrasebank_sentences_allagree_1793,"The most significant capital expenditure items were in the global enterprise resource planning ERP project , product development and production machines .",neutral,financial_phrasebank,1bd7b3c8e215e2546db1dbd6ccd5c9098ad3ee21f2e887599dc40d70062270bd,1.0,sentences_allagree,train
phrasebank_sentences_allagree_2066,"The 10,000-odd square metre plot that Stockmann has bought for the Nevsky Center shopping center is located on Nevsky Prospect , St Petersburg 's high street , next to the Vosstaniya Square underground station , in the immediate vicinity of Moscow Station .",neutral,financial_phrasebank,0bc891c93c2db686659717f720ff4052a1f94ed6ca5eaf96ee8a3a557e903caa,1.0,sentences_allagree,train
phrasebank_sentences_allagree_1646,"In 2008 , AVC Systemhaus had net sales of EUR 10 million USD 7.1 m .",neutral,financial_phrasebank,72e0972d54be8e9a8b26b653d4bb0b092abb0a154e5c6aac1b6e9a779e7c9e66,1.0,sentences_allagree,train
phrasebank_sentences_66agree_690,"Thanksto improvements in demand and the adjustments we have made , theutilization rates of Cramo 's fleet have substantiallyimproved . ''",positive,financial_phrasebank,f618a2f17e13571f6a3046cd92e3ea606aeeef80fc54e62f8cea38cc252f93a4,0.66,sentences_66agree,train
phrasebank_sentences_allagree_861,"EBIT totalled EUR 14.4 mn , compared to a loss of EUR 0.3 mn in the corresponding period in 2009 .",positive,financial_phrasebank,44df20fc46ba309d5711b6f51d3eca0875b48f9a9d9193748a7b20fefb998768,1.0,sentences_allagree,train
phrasebank_sentences_75agree_1742,"The Finnish company is building a 800,000 mt-year biodiesel plant in Singapore .",neutral,financial_phrasebank,49fb811eb55dfff15c73fdb2f3d12f588bafd66a12dbd4bd93a99fdef41e52a3,0.75,sentences_75agree,train
phrasebank_sentences_50agree_3630,"In banking , Sampo A was unchanged at 14.24 eur and Nordea rose 0.42 pct to 9.51 eur .",positive,financial_phrasebank,cdd7f5d4a2b67a45b4020d87bd6e6c665bc2a96ed83b9e0b29887cb11b144d81,0.5,sentences_50agree,train
phrasebank_sentences_allagree_1373,The acquisition is expected to take place by the end of August 2007 .,neutral,financial_phrasebank,3c68aca91da7d42996678479bf09ca2d5212f90f35bcef94c9812bc09250dc52,1.0,sentences_allagree,train
phrasebank_sentences_66agree_2132,Oriola-KD expects its invoicing in 2008 to be higher than the comparable invoicing of 2007 .,positive,financial_phrasebank,fa0fca158588da019d8c035eba3cd59c3a50c69d52c728fcf746f07650b440da,0.66,sentences_66agree,train
phrasebank_sentences_allagree_2187,"Exports of goods fell by 59 % , and imports by 16.7 % .",negative,financial_phrasebank,3ae347a2e6e6f7f92d37eccc09ed3164230d2c8e0040fa837032e9d1e9b358ed,1.0,sentences_allagree,train
phrasebank_sentences_allagree_493,"CapMan Plc Press Release 31 March 2008 Jukka Ruuska , President of the OMX Nordic Exchanges and the Stockholm Stock Exchange , will transfer to CapMan effective no later than September 2008 .",neutral,financial_phrasebank,886848bc5d4d392c760629a92598e0278983df54b98cd35dc0af480ec1df7f74,1.0,sentences_allagree,train
phrasebank_sentences_50agree_2744,"Finnish AC drives manufacturer Vacon is acquiring the AC drives business of TB Wood 's , part of the US group Altra Holdings .",neutral,financial_phrasebank,af3dd6487da432ffa054365747b480c53abfc2e43d7b3441e7f985b5b995f8c8,0.5,sentences_50agree,train
phrasebank_sentences_allagree_1903,Operating profit was EUR 1.6 mn in 2005 compared to EUR 5.9 mn in 2004 .,negative,financial_phrasebank,f09162250521aca5912ffea194666233cc7e9216c4cac90c02d2ecaab4be12aa,1.0,sentences_allagree,train
phrasebank_sentences_allagree_1440,"The fixed-term contract of Mr. Jarmo Ukonaho , the current General Manager of Incap 's Indian operations , will finish by the end of the year .",neutral,financial_phrasebank,b05e1b80209332f60c426d95459770ea40291a9f2a99338fc0faef5a35894053,1.0,sentences_allagree,train
phrasebank_sentences_allagree_2185,Commission income fell to EUR 4.6 mn from EUR 5.1 mn in the corresponding period in 2007 .,negative,financial_phrasebank,5260074f2d3a1982774dd821b400ec90f9a28123ba3a8e83c58d61de2cb15932,1.0,sentences_allagree,train
phrasebank_sentences_75agree_7,"STORA ENSO , NORSKE SKOG , M-REAL , UPM-KYMMENE Credit Suisse First Boston ( CFSB ) raised the fair value for shares in four of the largest Nordic forestry groups .",positive,financial_phrasebank,ccae1da81ef615bc54ec51cb1eae599d0ccc4ca24c2d0d9025eb1d5c88ddd9d8,0.75,sentences_75agree,train
phrasebank_sentences_66agree_2668,"Simultaneously , Alma Media has purchased a 35 % share of Arena Interactive , a subsidiary of Arena Partners with a focus on mobile solutions development .",neutral,financial_phrasebank,e4b141a243576fc0d6d4f8e9b2de03e076b7e7eb1ee0eedd2a0eeed9bbc05cd0,0.66,sentences_66agree,train
phrasebank_sentences_75agree_1205,The indexes include the top companies that are committed to sustainable development .,neutral,financial_phrasebank,7986f16ba40eeb4a2dd99a55c14e3218ba7a27675d48372e480cd4a62853b006,0.75,sentences_75agree,train
phrasebank_sentences_75agree_988,Approval by shareholders of Cencorp in accordance with Finnish law .,neutral,financial_phrasebank,385658f803ec291f107a9bc1246ccbb588f9faccc8c7aaab3db3fa9e48f174c9,0.75,sentences_75agree,train
phrasebank_sentences_66agree_1259,"Finnish construction company YIT Corporation is planning to build about 200 high-quality holiday homes near the Tahko ski and spa resort , in Finland .",positive,financial_phrasebank,97f43a9d48afbddddd5170df9ecf43f40ee5f74bbd3b5d3f357ed4fb5f68f57a,0.66,sentences_66agree,train
phrasebank_sentences_allagree_1539,"The Whitehall Street Real Estate Funds invest in real estate and real estate related assets , principally through the acquisition of real estate companies , real property and mortgage loans .",neutral,financial_phrasebank,c0edd5f73ba1af993b15eaf64f20a714af849c91c01e87d4c7bb9c49996a5c74,1.0,sentences_allagree,train
phrasebank_sentences_66agree_431,Componenta increased its stake in Turkish steel company Doktas Dokumculuk Ticaret ve Sanayi A.S. to 92.6 pct stake in March 2007 .,positive,financial_phrasebank,f461caada1ce1469a9f468d6d559bbfc80701195d37145f03dd6ffd229c70a2a,0.66,sentences_66agree,train
phrasebank_sentences_50agree_1879,We do hope that this will in the future turn out to be a novel method for the prevention of alcohol and tobacco smoking associated oral cancers .,neutral,financial_phrasebank,b510bb40187196ffdd79fea43523b63a0e1757c874d9187d125ca78a10705edb,0.5,sentences_50agree,train
phrasebank_sentences_allagree_1990,A 2001 agreement expired earlier this month .,neutral,financial_phrasebank,c94755b95668db61531ed6a869f327556d0f66bce0eb1fd42d1634ede88a2737,1.0,sentences_allagree,train
phrasebank_sentences_75agree_1325,"Via the move , the company aims annual savings of some EUR 3 million USD 4.3 m , the main part of which are expected to be realized this year .",positive,financial_phrasebank,d415f9a03b7be49f6dd28c2b60d32db2d701c92cb3b12c9216472f076dec84ef,0.75,sentences_75agree,train
phrasebank_sentences_75agree_1525,"A spokesman said : `` The food store center , subject to council and local support , could comprise a supermarket or smaller store and other niche outlets , and this will be firmed up following consultation with the council and local community regarding appropriate uses and occupiers . ''",neutral,financial_phrasebank,2c55e2ec2e14a6733d54c675fdcdd5e371b971191a6ad9119d5ebcd889417a10,0.75,sentences_75agree,train
phrasebank_sentences_75agree_3429,"Operating profit excluding non-recurring items decreased to EUR 6.2 mn from EUR 16.8 mn in 2007 , representing 2.3 % of net sales .",negative,financial_phrasebank,b193d0c36bc6d37b1135a5f666e36646df4c4b11dfd77b45d863a387944aa2b7,0.75,sentences_75agree,train
phrasebank_sentences_allagree_716,This organization will assume the responsibility for operations in Russia .,neutral,financial_phrasebank,09636e00eb6a6c2820c0f9dce28aa9cb1e3e2e84fc72b75fd46a093283a1df60,1.0,sentences_allagree,train
phrasebank_sentences_75agree_3246,"Since the association 's data do not cover sales figures from about 100 small local breweries and sales of imported beer products , the actual market shares of its members are smaller than those given in the report .",negative,financial_phrasebank,0b297722e807c3538d175c9bb217224186340c11457779aa95df91271fe9704b,0.75,sentences_75agree,train
phrasebank_sentences_allagree_1552,"Through the Nordic Exchange , OMX offers access to approximately 80 percent of the Nordic and Baltic securities market .",neutral,financial_phrasebank,168dc1aeba8f7f21ada5b73b6f164e8d9b9da0b9bb0ac88f72a2d33714ebd7e9,1.0,sentences_allagree,train
phrasebank_sentences_50agree_1056,Medical Devices - Russia This brand-new market analysis gives a clear overview of the actual situation and future outlook of the medical device market in Russia .,neutral,financial_phrasebank,471f69a63fde0fc8398b4d145156914e3820c9e924c96d47d109772f3432c021,0.5,sentences_50agree,train
phrasebank_sentences_allagree_1234,"Glaston 's own glass processing unit , Tamglass Glass Processing , is a manufacturer of high quality safety glass products , and operates in Finland .",neutral,financial_phrasebank,e35a6a23d9a631225bb8a9c98e4cb27d4ac6e09f038d98f7b4d78a23b14d8e8c,1.0,sentences_allagree,train
phrasebank_sentences_allagree_335,"In the first nine months of 2010 , the company 's net loss narrowed to EUR415 ,000 from EUR7 .4 m for the corresponding period of 2009 .",positive,financial_phrasebank,085e398a9f0b8e5f0561263d7aec656d99ce79d2291d7ce7136439cd0fab72fc,1.0,sentences_allagree,train
phrasebank_sentences_75agree_1815,"Argentine agricultural export company Calafate has tapped compatriot firm Finnegans for a software solution , the latter company said in a statement .",neutral,financial_phrasebank,ebb9864abb1640925f09570c2abca5bc121284c6e5152a42c8fa1e13ae5c99df,0.75,sentences_75agree,train
phrasebank_sentences_66agree_751,"In accordance with our strategy , we strengthened our local presence by establishing a representative office in South Africa in October .",positive,financial_phrasebank,f5be54967a03e9dd264cc17324397748570ede66ad835ca854b11b3e88a6fad9,0.66,sentences_66agree,train
phrasebank_sentences_66agree_4013,The measures result from decreased demand in technical design and product information .,negative,financial_phrasebank,d6c4bacaf298559d9140bbb4870c602255a14b8a16557793035696c11a30d7f6,0.66,sentences_66agree,train
phrasebank_sentences_allagree_1724,"The Board established a Remuneration Committee with following members : - Sari Baldauf Chairman - Tapio Hintikka - Heikki Westerlund In addition , the Board decided to appoint a Nomination Committee at a later stage .",neutral,financial_phrasebank,33b300359dd56381ebb10cf6f997451e65e752f944de7e73f9d44a94e66ad64d,1.0,sentences_allagree,train
phrasebank_sentences_allagree_1001,No financial details were disclosed .,neutral,financial_phrasebank,29266ed4cf29bc34bf83cbb792ff8ec23dd9218515ac985b8a0bd497bee6c1ef,1.0,sentences_allagree,train
phrasebank_sentences_allagree_24,"Commission income increased by 22 % to EUR 4.4 mn , and lending volume rose by 13.5 % .",positive,financial_phrasebank,56edd79d7230cdc52bc2988d27b595333fb90e9cc849bfa1b881bedadb6b6263,1.0,sentences_allagree,train
phrasebank_sentences_75agree_334,"Separately , YIT Corporation and Austrian firm E AG last week signed an agreement on the sale of E 's building system service business in Germany , Austria , Poland , the Czech Republic , Hungary and Romania for EUR 55 mln .",positive,financial_phrasebank,fc74cb66f3562ad16caccc988db9c78166ee53a258996fe19bc98bb320aeccd5,0.75,sentences_75agree,train
phrasebank_sentences_allagree_390,"Operating profit was EUR 0.6 mn , up from a loss of EUR 19mn a year earlier .",positive,financial_phrasebank,9dfd1159467f957952f15f71e5ecdbac1c3d0cb0873b678df1e91246574a50c4,1.0,sentences_allagree,train
phrasebank_sentences_75agree_1644,No more waste-burning facilities should be built .,neutral,financial_phrasebank,67384ed6776804ae82dcb7ac15773e4141a27a9b8ef633a6d87a1f83bd32956d,0.75,sentences_75agree,train
phrasebank_sentences_66agree_349,"The company is now intensifying its smelter operations and increasing its annual production capacity to 230,000 tonnes of copper .",positive,financial_phrasebank,f184d0d9633b12f4b1ab00b8e0cdd0d25b0a5baad930d3d7daf6af985cac6aa7,0.66,sentences_66agree,train
phrasebank_sentences_66agree_2624,"Our objective is to yield a significant part of our turnover in Russia in a couple of years , '' says Solteq 's Managing Director Hannu Ahola .",neutral,financial_phrasebank,0bf95499ff453459f1d34ffaee7b5463484f2cee0d80780d2b3251a8a74a3261,0.66,sentences_66agree,train
phrasebank_sentences_allagree_467,"Previously , the company anticipated its operating profit to improve over the same period .",positive,financial_phrasebank,42747b3c38d0c622cddd09cf771214e02a8515c86c747ac26ea99c446d917c80,1.0,sentences_allagree,train
phrasebank_sentences_50agree_1982,The completion of the recycling plant is an important link in the chain of creating a waste management system in the Dubna region that meets the EU standards .,positive,financial_phrasebank,fbdb3f5a6f26660a44dec7e47f62905b1f866e34eed6805bce8f299eeacf3768,0.5,sentences_50agree,train
phrasebank_sentences_75agree_3170,"The newly-completed Allure of the Seas and its identical sister ship , Oasis of the Seas , which was completed last year are the world 's largest cruise ships .",neutral,financial_phrasebank,c0f0a772943531a0550747ffc481aa9d9e8fc25d927b545c706e0359fe9d6a65,0.75,sentences_75agree,train
phrasebank_sentences_allagree_727,"Furthermore , sales of new passenger cars and light commercial vehicles in the country declined by 5.4 % year-on-year last month .",negative,financial_phrasebank,a75be969ce6cf3788d7f8edf6713079a10e4eb9314cfec5cb036e839e6836dce,1.0,sentences_allagree,train
phrasebank_sentences_allagree_888,"- Inge Larsen (CFO), 29,045 shares , representing 0.50 % of the share capital .",neutral,financial_phrasebank,b4b4f4f977bfe795b23eb558aa21f1f86883aa9c2aad4136dcd35c08c96514a5,1.0,sentences_allagree,train
phrasebank_sentences_50agree_1317,Press release 3 September 2009 Ruukki continues to be listed in two Dow Jones Sustainability Indexes : DJSI World and DJSI STOXX .,neutral,financial_phrasebank,7a8a1cd867c23accd48ee15976f263763c1e4f752c5a21d7aa812d057adec60f,0.5,sentences_50agree,train
